,Another_nominated,Another_won,Awards,Awards_nominated,Awards_won,BAFTA_awards_nominated,BAFTA_awards_won,Golden_Globe_awards_nominated,Golden_Globe_awards_won,Movies,Oscar_awards_nominated,Oscar_awards_won,Primetime_awards_nominated,Primetime_awards_won
352,0,0,,0,0,0,0,0,0,Allies at War,0,0,0,0
353,0,0,,0,0,0,0,0,0,Volcanoes,0,0,0,0
354,0,0,,0,0,0,0,0,0,A pèl,0,0,0,0
355,0,0,,0,0,0,0,0,0,Casting,0,0,0,0
356,0,0,1 win & 1 nomination.,1,1,0,0,0,0,Promise Land,0,0,0,0
357,0,0,,0,0,0,0,0,0,Alejo y Valentina,0,0,0,0
358,0,0,,0,0,0,0,0,0,Acosada,0,0,0,0
359,0,0,,0,0,0,0,0,0,2020 Vision,0,0,0,0
360,0,0,,0,0,0,0,0,0,Binomio. Los siameses españoles,0,0,0,0
361,0,0,,0,0,0,0,0,0,Captured,0,0,0,0
362,0,0,,0,0,0,0,0,0,A la suerte de la olla,0,0,0,0
363,0,0,,0,0,0,0,0,0,Mink Liberation Front,0,0,0,0
364,0,0,,0,0,0,0,0,0,Advanced Film Theory with Professor Gregor,0,0,0,0
365,0,0,1 nomination.,1,0,0,0,0,0,Ask Anna,0,0,0,0
366,0,0,,0,0,0,0,0,0,Africa,0,0,0,0
367,0,0,,0,0,0,0,0,0,Ashleigh Banfield: On Location,0,0,0,0
368,0,0,,0,0,0,0,0,0,A las tr3s,0,0,0,0
369,0,0,,0,0,0,0,0,0,Guardian,0,0,0,0
370,0,0,,0,0,0,0,0,0,48 Hour Wedding,0,0,0,0
371,0,0,,0,0,0,0,0,0,Agencija osameni srca,0,0,0,0
372,0,0,,0,0,0,0,0,0,Diary of a Mad Black Woman,0,0,0,0
373,0,0,,0,0,0,0,0,0,Encounter,0,0,0,0
374,0,0,1 win.,0,1,0,0,0,0,A Jóia de África,0,0,0,0
375,0,0,,0,0,0,0,0,0,Hanratty: The Whole Truth,0,0,0,0
376,0,0,,0,0,0,0,0,0,Back to the Floor,0,0,0,0
377,0,0,,0,0,0,0,0,0,A Minha Sogra É uma Bruxa,0,0,0,0
378,0,0,,0,0,0,0,0,0,Around Space,0,0,0,0
379,0,0,,0,0,0,0,0,0,A Verdade de...,0,0,0,0
380,0,0,,0,0,0,0,0,0,Art That Shook the World,0,0,0,0
381,0,0,,0,0,0,0,0,0,7 Vidas,0,0,0,0
382,0,0,,0,0,0,0,0,0,A escena,0,0,0,0
383,0,0,,0,0,0,0,0,0,The Littlest Circus,0,0,0,0
384,0,0,,0,0,0,0,0,0,Down to Earth,0,0,0,0
385,0,0,,0,0,0,0,0,0,Anatomía de la naturaleza,0,0,0,0
386,0,0,,0,0,0,0,0,0,One for the Money,0,0,0,0
387,0,0,,0,0,0,0,0,0,On the Run,0,0,0,0
388,0,0,,0,0,0,0,0,0,$2 Bill,0,0,0,0
389,0,0,,0,0,0,0,0,0,Adventure Highway,0,0,0,0
390,0,0,,0,0,0,0,0,0,Así la libro,0,0,0,0
391,0,0,,0,0,0,0,0,0,092,0,0,0,0
392,0,0,,0,0,0,0,0,0,Ally McSqueal,0,0,0,0
393,0,0,,0,0,0,0,0,0,Wanted,0,0,0,0
394,0,0,,0,0,0,0,0,0,The Sound of Music Children,0,0,0,0
395,0,0,,0,0,0,0,0,0,A Question of Sex,0,0,0,0
396,0,0,,0,0,0,0,0,0,20 Cars That Changed the World,0,0,0,0
397,0,0,,0,0,0,0,0,0,Xena: Warrior Princess - A Friend in Need (The Director's Cut),0,0,0,0
398,0,0,,0,0,0,0,0,0,Stages: Three Days in Mexico - Britney Spears,0,0,0,0
399,0,0,,0,0,0,0,0,0,As Dioptrias de Elisa,0,0,0,0
400,0,0,,0,0,0,0,0,0,One Hundred,0,0,0,0
401,0,0,,0,0,0,0,0,0,Against All Odds: Rowing the Pacific,0,0,0,0
402,0,0,2 wins.,0,2,0,0,0,0,La fotografia,0,0,0,0
403,0,0,,0,0,0,0,0,0,The Players,0,0,0,0
404,0,0,,0,0,0,0,0,0,Allra mest tecknat,0,0,0,0
405,0,0,,0,0,0,0,0,0,00 Heaven,0,0,0,0
406,0,0,,0,0,0,0,0,0,3 bogatyrya,0,0,0,0
407,0,0,,0,0,0,0,0,0,Abenteuer Ferne,0,0,0,0
408,0,0,,0,0,0,0,0,0,Abenteuer Natur,0,0,0,0
409,0,0,,0,0,0,0,0,0,All Together Now,0,0,0,0
410,0,0,4 wins & 9 nominations.,9,4,0,0,0,0,Under Suspicion,0,0,0,0
411,0,0,,0,0,0,0,0,0,Space Millenium,0,0,0,0
412,0,0,,0,0,0,0,0,0,A CARography,0,0,0,0
413,0,0,,0,0,0,0,0,0,Sex; Lies and Celebrity Recipes,0,0,0,0
414,0,0,,0,0,0,0,0,0,Jackanory: The Curse of Karrit Poor,0,0,0,0
415,0,0,,0,0,0,0,0,0,Surviving September 11th: The Story of One New York Family,0,0,0,0
416,0,0,,0,0,0,0,0,0,Lord; I Believe,0,0,0,0
417,0,0,,0,0,0,0,0,0,$100 Taxi Ride,0,0,0,0
418,0,0,,0,0,0,0,0,0,All the Rage,0,0,0,0
419,0,0,,0,0,0,0,0,0,Addem and the Ants,0,0,0,0
420,0,0,,0,0,0,0,0,0,Adults Only: The Secret History of the Other Hollywood,0,0,0,0
421,0,0,,0,0,0,0,0,0,Ab ins Bett!,0,0,0,0
422,0,0,,0,0,0,0,0,0,Amigos en la noche,0,0,0,0
423,0,0,,0,0,0,0,0,0,Blood Money,0,0,0,0
424,0,0,,0,0,0,0,0,0,Conflict Desert Storm,0,0,0,0
425,0,0,,0,0,0,0,0,0,Detective Conan: Countdown to Heaven,0,0,0,0
426,0,0,,0,0,0,0,0,0,Autovision,0,0,0,0
427,0,0,,0,0,0,0,0,0,Asian Enigma,0,0,0,0
428,0,0,,0,0,0,0,0,0,A War Diary,0,0,0,0
429,0,0,,0,0,0,0,0,0,Sodomania 35: Shades of Expression,0,0,0,0
430,0,0,,0,0,0,0,0,0,Alles auf Rot,0,0,0,0
431,0,0,,0,0,0,0,0,0,Alles auf Rot(licht),0,0,0,0
432,0,0,,0,0,0,0,0,0,100% cine,0,0,0,0
433,0,0,,0,0,0,0,0,0,Academia de Estrelas,0,0,0,0
434,0,0,,0,0,0,0,0,0,Acorrentados,0,0,0,0
435,0,0,,0,0,0,0,0,0,Jet Set Fraternity Gang Bang,0,0,0,0
436,0,0,,0,0,0,0,0,0,The Bug Movie,0,0,0,0
437,0,0,,0,0,0,0,0,0,1000 oficios,0,0,0,0
438,0,0,,0,0,0,0,0,0,Hay que volver a empezar,0,0,0,0
439,0,0,,0,0,0,0,0,0,Happy Anniversary; Harry,0,0,0,0
440,0,0,,0,0,0,0,0,0,Andy Pandy,0,0,0,0
441,0,0,,0,0,0,0,0,0,Orlando Bloom Profile,0,0,0,0
442,0,0,,0,0,0,0,0,0,Alle Wetter!,0,0,0,0
443,0,0,,0,0,0,0,0,0,A tarde é nosa,0,0,0,0
444,0,0,,0,0,0,0,0,0,2001 nen no otoko un,0,0,0,0
445,0,0,,0,0,0,0,0,0,100% Urlaub,0,0,0,0
446,0,0,,0,0,0,0,0,0,30x30: Kid Flicks,0,0,0,0
447,0,0,,0,0,0,0,0,0,America.01,0,0,0,0
448,0,0,,0,0,0,0,0,0,A Week in the West End,0,0,0,0
449,0,0,1 win & 1 nomination.,1,1,0,0,0,0,75th Annual Macy's Thanksgiving Day Parade,0,0,0,0
450,0,0,,0,0,0,0,0,0,25i ora,0,0,0,0
451,0,0,,0,0,0,0,0,0,37 Grad plus,0,0,0,0
452,0,0,,0,0,0,0,0,0,Only Human,0,0,0,0
453,0,0,,0,0,0,0,0,0,Al dente,0,0,0,0
454,0,0,,0,0,0,0,0,0,Artèria 33,0,0,0,0
455,0,0,,0,0,0,0,0,0,Midnight Street Racing,0,0,0,0
456,0,0,,0,0,0,0,0,0,All Eyes On,0,0,0,0
457,0,0,,0,0,0,0,0,0,Aigaio nyn kai aei,0,0,0,0
458,0,0,,0,0,0,0,0,0,Adventures of Chhota Birbal,0,0,0,0
459,0,0,,0,0,0,0,0,0,Luna,0,0,0,0
460,0,0,,0,0,0,0,0,0,Apanhados da Bola,0,0,0,0
461,0,0,,0,0,0,0,0,0,A Chopper Is Born,0,0,0,0
462,0,0,,0,0,0,0,0,0,A Plane Is Born,0,0,0,0
463,0,0,,0,0,0,0,0,0,2004 plin 3,0,0,0,0
464,0,0,,0,0,0,0,0,0,50 lepta,0,0,0,0
465,0,0,,0,0,0,0,0,0,6+1,0,0,0,0
466,0,0,,0,0,0,0,0,0,Arte Europa,0,0,0,0
467,0,0,,0,0,0,0,0,0,Animal Action,0,0,0,0
468,0,0,,0,0,0,0,0,0,AJPW Samurai TV,0,0,0,0
469,0,0,,0,0,0,0,0,0,90 kai kati,0,0,0,0
470,0,0,,0,0,0,0,0,0,AJW Samurai TV,0,0,0,0
471,0,0,,0,0,0,0,0,0,A chistera,0,0,0,0
472,0,0,,0,0,0,0,0,0,A Wider World,0,0,0,0
473,0,0,,0,0,0,0,0,0,Ai wa seigi,0,0,0,0
474,0,0,,0,0,0,0,0,0,2001 NFL Draft,0,0,0,0
475,0,0,,0,0,0,0,0,0,Akui,0,0,0,0
476,0,0,,0,0,0,0,0,0,Sextrip - Heisses Pflaster Amsterdam,0,0,0,0
477,0,0,,0,0,0,0,0,0,A Cry for Help,0,0,0,0
478,0,0,,0,0,0,0,0,0,Baby Hospital,0,0,0,0
479,0,0,,0,0,0,0,0,0,Ay; mi madre,0,0,0,0
480,0,0,,0,0,0,0,0,0,The Confession,0,0,0,0
481,0,0,,0,0,0,0,0,0,The Contest Winner,0,0,0,0
482,0,0,,0,0,0,0,0,0,United Snakes of America,0,0,0,0
483,0,0,,0,0,0,0,0,0,A saco,0,0,0,0
484,0,0,,0,0,0,0,0,0,A Round with Pace,0,0,0,0
485,0,0,,0,0,0,0,0,0,Amigo Zoo,0,0,0,0
486,0,0,,0,0,0,0,0,0,Reality Bites,0,0,0,0
487,0,0,,0,0,0,0,0,0,A ciencia cierta,0,0,0,0
488,0,0,,0,0,0,0,0,0,24 Hours in the Life of a City,0,0,0,0
489,0,0,,0,0,0,0,0,0,Angelina Ballerina: The Show Must Go On,0,0,0,0
490,0,0,,0,0,0,0,0,0,Andalucía Mágica,0,0,0,0
491,0,0,,0,0,0,0,0,0,A Message from God,0,0,0,0
492,0,0,,0,0,0,0,0,0,Ai to seishun no takarazuka - koi yorimo inochi yorimo,0,0,0,0
493,0,0,,0,0,0,0,0,0,La última noche,0,0,0,0
494,0,0,,0,0,0,0,0,0,Legale Entanglement,0,0,0,0
495,0,0,,0,0,0,0,0,0,Arjen historia,0,0,0,0
496,0,0,,0,0,0,0,0,0,A Vida é Bela,0,0,0,0
497,0,0,,0,0,0,0,0,0,Babestation,0,0,0,0
498,0,0,,0,0,0,0,0,0,3LW: Live on Sunset,0,0,0,0
499,0,0,,0,0,0,0,0,0,Bad Ass Black Babes,0,0,0,0
500,0,0,,0,0,0,0,0,0,2001 American League Championship Series,0,0,0,0
501,0,0,,0,0,0,0,0,0,100% cinemaspop,0,0,0,0
502,0,0,,0,0,0,0,0,0,Man's Best Friend,0,0,0,0
503,0,0,,0,0,0,0,0,0,10 Things You Didn't Know About ...,0,0,0,0
504,0,0,,0,0,0,0,0,0,A Bike Is Born,0,0,0,0
505,0,0,,0,0,0,0,0,0,55 Mercer Street,0,0,0,0
506,0,0,,0,0,0,0,0,0,2002 American League Championship Series,0,0,0,0
507,0,0,,0,0,0,0,0,0,Adrenaline Science: Lethal Predators,0,0,0,0
508,0,0,,0,0,0,0,0,0,Adrenaline Science - Danger Zone,0,0,0,0
509,0,0,,0,0,0,0,0,0,Give It Up,0,0,0,0
510,0,0,,0,0,0,0,0,0,2002 National League Championship Series,0,0,0,0
511,0,0,,0,0,0,0,0,0,Autizmus és savant szindróma,0,0,0,0
512,0,0,,0,0,0,0,0,0,7 Dagen 'Woonbeleving',0,0,0,0
513,0,0,,0,0,0,0,0,0,7 Dagen 'Liefde is niet te bewijzen',0,0,0,0
514,0,0,,0,0,0,0,0,0,The Investigators: Badge of Dishonor,0,0,0,0
515,0,0,1 win.,0,1,0,0,0,0,A Kalahari Family,0,0,0,0
516,0,0,,0,0,0,0,0,0,The Truth: The Making of 'Truth Be Told',0,0,0,0
517,0,0,,0,0,0,0,0,0,Am I My Brother's Keeper?,0,0,0,0
518,0,0,,0,0,0,0,0,0,5 Go Dating,0,0,0,0
519,0,0,,0,0,0,0,0,0,A Big Country Revisited,0,0,0,0
520,0,0,,0,0,0,0,0,0,Albert Asks,0,0,0,0
521,0,0,,0,0,0,0,0,0,When the Truth Hurts; Lie,0,0,0,0
522,0,0,,0,0,0,0,0,0,Al-Bahhar Mondi,0,0,0,0
523,0,0,,0,0,0,0,0,0,2001 National League Championship Series,0,0,0,0
524,0,0,,0,0,0,0,0,0,Revival of Authentic Islam in San Francisco,0,0,0,0
525,0,0,,0,0,0,0,0,0,Afrikanische Totenklage,0,0,0,0
526,0,0,,0,0,0,0,0,0,411,0,0,0,0
527,0,0,,0,0,0,0,0,0,Ajimu - Kaigan Monogatari,0,0,0,0
528,0,0,,0,0,0,0,0,0,Kitchen Chemistry with Heston Blumenthal,0,0,0,0
529,0,0,,0,0,0,0,0,0,ABCD ekologie aneb Zivotabudic,0,0,0,0
530,0,0,,0,0,0,0,0,0,Vanished in the Mist: Lost Newfoundland,0,0,0,0
531,0,0,,0,0,0,0,0,0,Agent NB 3,0,0,0,0
532,0,0,,0,0,0,0,0,0,Spin the Bottle,0,0,0,0
533,0,0,,0,0,0,0,0,0,After the Fall,0,0,0,0
534,0,0,,0,0,0,0,0,0,Agentstvo «Zolotaya pulya»,0,0,0,0
535,0,0,,0,0,0,0,0,0,Lest We Forget,0,0,0,0
536,0,0,,0,0,0,0,0,0,Behind Closed Doors,0,0,0,0
537,0,0,,0,0,0,0,0,0,Al Ayam Al Moutamarida,0,0,0,0
538,0,0,,0,0,0,0,0,0,Im Kreuzfeuer,0,0,0,0
539,0,0,,0,0,0,0,0,0,100 Hours,0,0,0,0
540,0,0,,0,0,0,0,0,0,Akela,0,0,0,0
541,0,0,,0,0,0,0,0,0,Intermezzo,0,0,0,0
542,0,0,,0,0,0,0,0,0,Achanak 37 Saal Baad,0,0,0,0
543,0,0,,0,0,0,0,0,0,2020,0,0,0,0
544,0,0,,0,0,0,0,0,0,2001-2002 Los Angeles Lakers NBA Champions,0,0,0,0
545,0,174,won 11 oscars. another 174 wins & 113 nominations.,113,174,0,0,0,0,The Lord of the Rings: The Return of the King,0,11,0,0
546,0,0,,0,0,0,0,0,0,Baggage,0,0,0,0
547,0,0,4 wins & 11 nominations.,11,4,0,0,0,0,The Fighting Temptations,0,0,0,0
548,0,0,,0,0,0,0,0,0,Escape from Cuba,0,0,0,0
549,0,0,,0,0,0,0,0,0,Attack of the Killer Hog,0,0,0,0
550,0,0,,0,0,0,0,0,0,An American Reunion,0,0,0,0
551,0,0,,0,0,0,0,0,0,Aftermath,0,0,0,0
552,0,0,3 wins & 4 nominations.,4,3,0,0,0,0,Once Upon a Time in Mexico,0,0,0,0
553,0,0,1 win & 5 nominations.,5,1,0,0,0,0,Fear X,0,0,0,0
554,0,0,,0,0,0,0,0,0,The Baby Juice Express,0,0,0,0
555,0,0,,0,0,0,0,0,0,Betrayal,0,0,0,0
556,0,0,2 wins & 2 nominations.,2,2,0,0,0,0,Scary Movie 3,0,0,0,0
557,0,0,,0,0,0,0,0,0,Confidence,0,0,0,0
558,0,0,,0,0,0,0,0,0,A.U.S.A.,0,0,0,0
559,0,0,,0,0,0,0,0,0,Escape from Taliban,0,0,0,0
560,0,0,1 nomination.,1,0,0,0,0,0,Imagining Argentina,0,0,0,0
561,0,11,won 1 oscar. another 11 wins & 14 nominations.,14,11,0,0,0,0,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,0,1,0,0
562,0,0,,0,0,0,0,0,0,Automotive Showcase,0,0,0,0
563,44,0,won 3 primetime emmys. another 44 nominations.,44,0,0,0,0,0,Jimmy Kimmel Live!,0,0,0,3
564,0,0,1 win & 1 nomination.,1,1,0,0,0,0,Dickie Roberts: Former Child Star,0,0,0,0
565,0,0,,0,0,0,0,0,0,Frozen Impact,0,0,0,0
566,0,0,,0,0,0,0,0,0,La gotera,0,0,0,0
567,0,0,2 nominations.,2,0,0,0,0,0,Around the World in 80 Days,0,0,0,0
568,0,0,1 win.,0,1,0,0,0,0,The Kiss,0,0,0,0
569,0,0,,0,0,0,0,0,0,Trust,0,0,0,0
570,0,0,,0,0,0,0,0,0,The One,0,0,0,0
571,0,6,nominated for 7 oscars. another 6 wins & 36 nominations.,36,6,0,0,0,0,Seabiscuit,7,0,0,0
572,0,0,,0,0,0,0,0,0,Abby,0,0,0,0
573,0,0,1 win & 6 nominations.,6,1,0,0,0,0,Saved!,0,0,0,0
574,0,0,,0,0,0,0,0,0,Cheese and Jam,0,0,0,0
575,0,0,1 nomination.,1,0,0,0,0,0,A Hole in One,0,0,0,0
576,0,0,1 nomination.,1,0,0,0,0,0,Alienated,0,0,0,0
577,0,0,,0,0,0,0,0,0,Savannah,0,0,0,0
578,0,0,,0,0,0,0,0,0,People Like Us: Making 'Philadelphia',0,0,0,0
579,0,0,,0,0,0,0,0,0,Double Agent,0,0,0,0
580,0,0,,0,0,0,0,0,0,Sailing the Master Home,0,0,0,0
581,0,0,,0,0,0,0,0,0,Whatever We Do,0,0,0,0
582,0,0,2 wins.,0,2,0,0,0,0,You're My Hero,0,0,0,0
583,0,0,,0,0,0,0,0,0,Star Trek: Elite Force II,0,0,0,0
584,0,0,2 wins & 7 nominations.,7,2,0,0,0,0,The Door in the Floor,0,0,0,0
585,0,0,14 wins & 22 nominations.,22,14,0,0,0,0,A Casa das Sete Mulheres,0,0,0,0
586,0,0,,0,0,0,0,0,0,Made in Estonia,0,0,0,0
587,0,0,,0,0,0,0,0,0,40,0,0,0,0
588,0,0,,0,0,0,0,0,0,60 jours; 60 nuits,0,0,0,0
589,0,0,,0,0,0,0,0,0,Secrets,0,0,0,0
590,0,0,,0,0,0,0,0,0,La gran sorpresa,0,0,0,0
591,0,0,1 nomination.,1,0,0,0,0,0,Fighter Pilot: Operation Red Flag,0,0,0,0
592,0,0,,0,0,0,0,0,0,X2 - Wolverine's Revenge,0,0,0,0
593,0,0,,0,0,0,0,0,0,21st Century Bard: The Making of Twelfth Night,0,0,0,0
594,0,0,1 win & 2 nominations.,2,1,0,0,0,0,Cold Turkey,0,0,0,0
595,0,0,,0,0,0,0,0,0,4Pop,0,0,0,0
596,0,0,,0,0,0,0,0,0,100 års indvandring,0,0,0,0
597,0,0,1 nomination.,1,0,0,0,0,0,Nashville Star,0,0,0,0
598,0,0,,0,0,0,0,0,0,Destiny's Child,0,0,0,0
599,0,0,,0,0,0,0,0,0,All American Girl,0,0,0,0
600,0,0,,0,0,0,0,0,0,The Babysitter,0,0,0,0
601,0,0,12 nominations.,12,0,0,0,0,0,All of Us,0,0,0,0
602,0,0,,0,0,0,0,0,0,Mutti - Der Film,0,0,0,0
603,0,0,,0,0,0,0,0,0,Our Friend Saddam,0,0,0,0
604,0,0,5 wins & 34 nominations.,34,5,0,0,0,0,America's Next Top Model,0,0,0,0
605,0,1,nominated for 1 primetime emmy. another 1 win & 2 nominations.,2,1,0,0,0,0,10.5,0,0,1,0
606,0,0,,0,0,0,0,0,0,All Year Round with Katie Brown,0,0,0,0
607,0,0,,0,0,0,0,0,0,Aarresaaren sankarit,0,0,0,0
608,0,0,,0,0,0,0,0,0,Ambush Makeover,0,0,0,0
609,0,0,,0,0,0,0,0,0,Beyond Recognition,0,0,0,0
610,0,0,,0,0,0,0,0,0,The Last Supper,0,0,0,0
611,0,0,,0,0,0,0,0,0,Vegas Dick,0,0,0,0
612,0,0,,0,0,0,0,0,0,WWE Judgment Day,0,0,0,0
613,0,0,,0,0,0,0,0,0,10-8: Officers on Duty,0,0,0,0
614,0,0,,0,0,0,0,0,0,Acción,0,0,0,0
615,0,0,9 nominations.,9,0,0,0,0,0,After the Game,0,0,0,0
616,0,0,,0,0,0,0,0,0,El alma herida,0,0,0,0
617,0,0,,0,0,0,0,0,0,A Minute with Stan Hooper,0,0,0,0
618,0,0,,0,0,0,0,0,0,54321,0,0,0,0
619,0,0,,0,0,0,0,0,0,90 Days in Hollywood,0,0,0,0
620,0,0,8 nominations.,8,0,0,0,0,0,Agora É Que São Elas,0,0,0,0
621,0,0,2 nominations.,2,0,0,0,0,0,All About the Andersons,0,0,0,0
622,0,0,,0,0,0,0,0,0,Ambassadøren,0,0,0,0
623,0,0,1 nomination.,1,0,0,0,0,0,The Brotherhood of Poland; New Hampshire,0,0,0,0
624,0,0,2 nominations.,2,0,0,0,0,0,The Hollow,0,0,0,0
625,0,0,1 win.,0,1,0,0,0,0,A Miami Tail,0,0,0,0
626,0,0,3 wins.,0,3,0,0,0,0,Secret Santa,0,0,0,0
627,0,0,,0,0,0,0,0,0,American Racer,0,0,0,0
628,0,0,,0,0,0,0,0,0,A Ferro E Fogo,0,0,0,0
629,0,0,,0,0,0,0,0,0,Ren & Stimpy 'Adult Party Cartoon',0,0,0,0
630,0,0,,0,0,0,0,0,0,All About You,0,0,0,0
631,0,0,1 nomination.,1,0,0,0,0,0,The Other Woman,0,0,0,0
632,0,0,,0,0,0,0,0,0,Achieving the Glow,0,0,0,0
633,0,0,,0,0,0,0,0,0,Brothers in Arms,0,0,0,0
634,0,0,1 win & 5 nominations.,5,1,0,0,0,0,1-800-Missing,0,0,0,0
635,0,0,,0,0,0,0,0,0,Allez la Saussouze!,0,0,0,0
636,0,0,,0,0,0,0,0,0,Sub Conscious,0,0,0,0
637,0,0,2 nominations.,2,0,0,0,0,0,16,0,0,0,0
638,0,0,10 wins & 22 nominations.,22,10,0,0,0,0,Napoleon Dynamite,0,0,0,0
639,0,0,,0,0,0,0,0,0,A corazón abierto,0,0,0,0
640,0,0,,0,0,0,0,0,0,31 minutos,0,0,0,0
641,0,0,,0,0,0,0,0,0,Dope Game 2,0,0,0,0
642,0,0,1 nomination.,1,0,0,0,0,0,The Ghost Club,0,0,0,0
643,0,21,nominated for 2 golden globes. another 21 wins & 72 nominations.,72,21,0,0,2,0,Kill Bill: Vol. 2,0,0,0,0
644,0,0,,0,0,0,0,0,0,20h10 pétantes,0,0,0,0
645,0,0,,0,0,0,0,0,0,Achorey HaChadashot,0,0,0,0
646,0,0,,0,0,0,0,0,0,Secrets and Lies,0,0,0,0
647,0,0,,0,0,0,0,0,0,Aspe,0,0,0,0
648,0,0,,0,0,0,0,0,0,Stallgeruch und Katzenjammer,0,0,0,0
649,0,0,,0,0,0,0,0,0,Casablanca Driver,0,0,0,0
650,0,0,,0,0,0,0,0,0,Failure Is Not an Option,0,0,0,0
651,0,0,,0,0,0,0,0,0,The Refusal to Conform to Fashion Runs Deep,0,0,0,0
652,0,0,,0,0,0,0,0,0,Abenteuer 1900 - Leben im Gutshaus,0,0,0,0
653,0,0,,0,0,0,0,0,0,Discovery: South Africa,0,0,0,0
654,0,0,,0,0,0,0,0,0,Resident Evil: Outbreak,0,0,0,0
655,0,0,1 nomination.,1,0,0,0,0,0,7 días; 7 noches,0,0,0,0
656,0,0,,0,0,0,0,0,0,Amor Descarado,0,0,0,0
657,0,0,2 wins & 3 nominations.,3,2,0,0,0,0,The Basque Ball: Skin Against Stone,0,0,0,0
658,0,0,,0,0,0,0,0,0,Akrovatontas,0,0,0,0
659,0,0,,0,0,0,0,0,0,Legacy,0,0,0,0
660,0,0,1 win.,0,1,0,0,0,0,The Letter: An American Town and the 'Somali Invasion',0,0,0,0
661,0,0,,0,0,0,0,0,0,Auction Man,0,0,0,0
662,0,0,1 win.,0,1,0,0,0,0,When I Grow Up; I'll Be a Kangaroo,0,0,0,0
663,0,0,,0,0,0,0,0,0,The Lil' River Rats and the Adventure of the Lost Treasure,0,0,0,0
664,0,0,,0,0,0,0,0,0,The Breakup Film,0,0,0,0
665,0,0,,0,0,0,0,0,0,La mia vita a stelle e strisce,0,0,0,0
666,0,0,,0,0,0,0,0,0,11 Somerset,0,0,0,0
667,0,0,1 win & 2 nominations.,2,1,0,0,0,0,Alt und durchgeknallt,0,0,0,0
668,0,0,2 wins & 1 nomination.,1,2,0,0,0,0,Aquí hay tomate,0,0,0,0
669,0,0,1 win.,0,1,0,0,0,0,The Dr. Jekyll & Mr. Hyde Rock 'n Roll Musical,0,0,0,0
670,0,0,2 wins & 10 nominations.,10,2,0,0,0,0,Wolf,0,0,0,0
671,0,0,,0,0,0,0,0,0,Sid Caesar Collection: Buried Treasures - The Impact of Sid Caesar,0,0,0,0
672,0,0,,0,0,0,0,0,0,19 Keys,0,0,0,0
673,0,0,,0,0,0,0,0,0,Absolute Power,0,0,0,0
674,0,0,,0,0,0,0,0,0,Alles voor de show,0,0,0,0
675,0,0,,0,0,0,0,0,0,127 wensen: op reis met...,0,0,0,0
676,0,0,1 nomination.,1,0,0,0,0,0,5ive Days to Midnight,0,0,0,0
677,0,0,,0,0,0,0,0,0,Adam's Family,0,0,0,0
678,0,0,,0,0,0,0,0,0,Agenstvo,0,0,0,0
679,0,0,,0,0,0,0,0,0,Avatopia,0,0,0,0
680,0,0,1 nomination.,1,0,0,0,0,0,Curse of the Ring,0,0,0,0
681,0,0,8 wins & 10 nominations.,10,8,0,0,0,0,Saw,0,0,0,0
682,0,0,,0,0,0,0,0,0,1000 seconden,0,0,0,0
683,0,0,2 wins & 5 nominations.,5,2,0,0,0,0,All Grown Up!,0,0,0,0
684,0,0,,0,0,0,0,0,0,Der Abschied,0,0,0,0
685,0,0,,0,0,0,0,0,0,Alegria,0,0,0,0
686,0,0,,0,0,0,0,0,0,Keanu Reeves: Journey to Success,0,0,0,0
687,0,0,,0,0,0,0,0,0,12 corazones,0,0,0,0
688,0,0,,0,0,0,0,0,0,2 vrouwen; 3 miljard mannen,0,0,0,0
689,0,0,,0,0,0,0,0,0,450; chemin du golf,0,0,0,0
690,0,0,2 wins & 8 nominations.,8,2,0,0,0,0,Clean,0,0,0,0
691,0,0,,0,0,0,0,0,0,Hiccups,0,0,0,0
692,0,0,2 wins & 2 nominations.,2,2,0,0,0,0,The Mystery of Natalie Wood,0,0,0,0
693,0,0,1 win & 1 nomination.,1,1,0,0,0,0,Once Upon a Time in High School: The Spirit of Jeet Kune Do,0,0,0,0
694,0,0,,0,0,0,0,0,0,Abre tus ojos,0,0,0,0
695,0,0,,0,0,0,0,0,0,A Second Look,0,0,0,0
696,0,0,,0,0,0,0,0,0,Death on the Mountain: Women of K2,0,0,0,0
697,0,0,1 nomination.,1,0,0,0,0,0,Airline,0,0,0,0
698,0,0,,0,0,0,0,0,0,Astounding Celebrities,0,0,0,0
699,0,0,6 wins & 2 nominations.,2,6,0,0,0,0,Glauber o Filme; Labirinto do Brasil,0,0,0,0
700,0,0,,0,0,0,0,0,0,12 punts,0,0,0,0
701,0,0,,0,0,0,0,0,0,Home,0,0,0,0
702,0,0,,0,0,0,0,0,0,7 Days Left...,0,0,0,0
703,0,0,,0,0,0,0,0,0,A Night with...,0,0,0,0
704,0,0,,0,0,0,0,0,0,The Story of Absolutely Fabulous,0,0,0,0
705,0,0,,0,0,0,0,0,0,Abhiman,0,0,0,0
706,0,0,,0,0,0,0,0,0,Countdown,0,0,0,0
707,0,0,,0,0,0,0,0,0,10 Things Every Guy Should Experience,0,0,0,0
708,0,0,1 nomination.,1,0,0,0,0,0,55 Degrees North,0,0,0,0
709,0,0,1 nomination.,1,0,0,0,0,0,JoJo's Circus,0,0,0,0
710,0,0,3 nominations.,3,0,0,0,0,0,3 Non-Blondes,0,0,0,0
